TimeCreated,Id,LevelDisplayName,ProviderName,Message
"2026-06-03 11:11:12","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-03 10:55:26","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-03 10:55:26","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-03 10:51:02","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-03 10:51:02","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-03 10:50:43","21","错误","Microsoft-Windows-HAL","未设置硬件实时时钟，因为评估 ACPI 时间和警报设备方法失败。 状态： 0xC00000BB."
"2026-06-03 10:50:43","20","错误","Microsoft-Windows-HAL","未查询硬件实时时钟，因为评估 ACPI 时间和警报设备方法失败。 状态： 0xC00000BB."
"2026-06-03 10:50:43","21","错误","Microsoft-Windows-HAL","未设置硬件实时时钟，因为评估 ACPI 时间和警报设备方法失败。 状态： 0xC00000BB."
"2026-06-03 10:50:43","20","错误","Microsoft-Windows-HAL","未查询硬件实时时钟，因为评估 ACPI 时间和警报设备方法失败。 状态： 0xC00000BB."
"2026-06-03 10:50:43","21","错误","Microsoft-Windows-HAL","未设置硬件实时时钟，因为评估 ACPI 时间和警报设备方法失败。 状态： 0xC00000BB."
"2026-06-03 10:50:43","20","错误","Microsoft-Windows-HAL","未查询硬件实时时钟，因为评估 ACPI 时间和警报设备方法失败。 状态： 0xC00000BB."
"2026-06-03 10:50:19","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-03 10:50:19","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-03 10:32:53","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-03 10:32:53","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-03 10:31:58","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-03 10:31:58","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-03 09:50:19","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-03 09:50:19","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-03 09:41:19","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-03 09:41:19","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-03 09:40:22","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-03 09:40:22","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-03 09:37:57","10016","警告","Microsoft-Windows-DistributedCOM","应用程序-特定 权限设置并未向在应用程序容器 不可用 SID (不可用)中运行的地址 LocalHost (使用 LRPC) 中的用户 INSPIRON7610\葛容卓 SID (S-1-5-21-1774715358-1257858206-961493439-1001)授予针对 CLSID 为   {2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}  、APPID 为   {15C20B67-12E7-4BB6-92BB-7AFF07997402}   的 COM 服务器应用程序的 本地 激活 权限。此安全权限可以使用组件服务管理工具进行修改。"
"2026-06-03 09:30:31","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-03 09:30:31","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-03 09:30:29","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-03 09:30:29","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-03 09:29:57","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-03 09:29:57","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-03 09:16:42","10016","警告","Microsoft-Windows-DistributedCOM","应用程序-特定 权限设置并未向在应用程序容器 不可用 SID (不可用)中运行的地址 LocalHost (使用 LRPC) 中的用户 INSPIRON7610\葛容卓 SID (S-1-5-21-1774715358-1257858206-961493439-1001)授予针对 CLSID 为   {2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}  、APPID 为   {15C20B67-12E7-4BB6-92BB-7AFF07997402}   的 COM 服务器应用程序的 本地 激活 权限。此安全权限可以使用组件服务管理工具进行修改。"
"2026-06-03 08:59:41","10016","警告","Microsoft-Windows-DistributedCOM","应用程序-特定 权限设置并未向在应用程序容器 不可用 SID (不可用)中运行的地址 LocalHost (使用 LRPC) 中的用户 INSPIRON7610\葛容卓 SID (S-1-5-21-1774715358-1257858206-961493439-1001)授予针对 CLSID 为   {2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}  、APPID 为   {15C20B67-12E7-4BB6-92BB-7AFF07997402}   的 COM 服务器应用程序的 本地 激活 权限。此安全权限可以使用组件服务管理工具进行修改。"
"2026-06-03 08:58:46","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-03 08:58:46","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-03 08:52:25","10016","警告","Microsoft-Windows-DistributedCOM","应用程序-特定 权限设置并未向在应用程序容器 不可用 SID (不可用)中运行的地址 LocalHost (使用 LRPC) 中的用户 INSPIRON7610\葛容卓 SID (S-1-5-21-1774715358-1257858206-961493439-1001)授予针对 CLSID 为   {2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}  、APPID 为   {15C20B67-12E7-4BB6-92BB-7AFF07997402}   的 COM 服务器应用程序的 本地 激活 权限。此安全权限可以使用组件服务管理工具进行修改。"
"2026-06-03 08:52:07","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-03 08:52:07","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-03 08:51:57","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-03 08:51:57","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-03 08:51:57","7011","错误","Service Control Manager","等待来自 123SyncCloud Maintenance Service 服务的事务处理响应超时(60000 毫秒)。"
"2026-06-03 08:51:52","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-03 08:51:52","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-03 08:51:46","36884","错误","Schannel","从远程服务器上收到的证书不包含一个预期的名称。因此我们不能确定是否连接到了正确的服务器。预期的服务器名称为 gx-target-experiments-frontend-api.gx.nvidia.cn。TLS 连接请求失败。附带的数据包含服务器证书。  SSPI 客户端进程为 nvcontainer (PID: 85716)。"
"2026-06-03 08:51:26","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-03 08:51:26","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-03 08:51:13","36884","错误","Schannel","从远程服务器上收到的证书不包含一个预期的名称。因此我们不能确定是否连接到了正确的服务器。预期的服务器名称为 gx-target-experiments-frontend-api.gx.nvidia.cn。TLS 连接请求失败。附带的数据包含服务器证书。  SSPI 客户端进程为 nvcontainer (PID: 85716)。"
"2026-06-03 08:50:57","7011","错误","Service Control Manager","等待来自 123SyncCloud Maintenance Service 服务的事务处理响应超时(60000 毫秒)。"
"2026-06-03 08:50:53","36884","错误","Schannel","从远程服务器上收到的证书不包含一个预期的名称。因此我们不能确定是否连接到了正确的服务器。预期的服务器名称为 gx-target-experiments-frontend-api.gx.nvidia.cn。TLS 连接请求失败。附带的数据包含服务器证书。  SSPI 客户端进程为 nvcontainer (PID: 85716)。"
"2026-06-03 08:50:45","36884","错误","Schannel","从远程服务器上收到的证书不包含一个预期的名称。因此我们不能确定是否连接到了正确的服务器。预期的服务器名称为 gx-target-experiments-frontend-api.gx.nvidia.cn。TLS 连接请求失败。附带的数据包含服务器证书。  SSPI 客户端进程为 nvcontainer (PID: 85716)。"
"2026-06-03 08:50:36","36884","错误","Schannel","从远程服务器上收到的证书不包含一个预期的名称。因此我们不能确定是否连接到了正确的服务器。预期的服务器名称为 gx-target-experiments-frontend-api.gx.nvidia.cn。TLS 连接请求失败。附带的数据包含服务器证书。  SSPI 客户端进程为 nvcontainer (PID: 85716)。"
"2026-06-03 08:50:31","36884","错误","Schannel","从远程服务器上收到的证书不包含一个预期的名称。因此我们不能确定是否连接到了正确的服务器。预期的服务器名称为 gx-target-experiments-frontend-api.gx.nvidia.cn。TLS 连接请求失败。附带的数据包含服务器证书。  SSPI 客户端进程为 nvcontainer (PID: 85716)。"
"2026-06-03 08:50:30","36884","错误","Schannel","从远程服务器上收到的证书不包含一个预期的名称。因此我们不能确定是否连接到了正确的服务器。预期的服务器名称为 gx-target-experiments-frontend-api.gx.nvidia.cn。TLS 连接请求失败。附带的数据包含服务器证书。  SSPI 客户端进程为 nvcontainer (PID: 85716)。"
"2026-06-03 08:50:23","36884","错误","Schannel","从远程服务器上收到的证书不包含一个预期的名称。因此我们不能确定是否连接到了正确的服务器。预期的服务器名称为 ngx.download.nvidia.com。TLS 连接请求失败。附带的数据包含服务器证书。  SSPI 客户端进程为 nvngx_update (PID: 155396)。"
"2026-06-03 08:50:21","36884","错误","Schannel","从远程服务器上收到的证书不包含一个预期的名称。因此我们不能确定是否连接到了正确的服务器。预期的服务器名称为 ngx.download.nvidia.com。TLS 连接请求失败。附带的数据包含服务器证书。  SSPI 客户端进程为 nvngx_update (PID: 152692)。"
"2026-06-03 08:50:19","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-03 08:50:19","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-03 08:50:10","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-03 08:50:10","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-03 08:50:07","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-03 08:50:07","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-03 08:50:02","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-03 08:50:02","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-03 08:50:00","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-03 08:50:00","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-03 08:49:58","10016","警告","Microsoft-Windows-DistributedCOM","应用程序-特定 权限设置并未向在应用程序容器 不可用 SID (不可用)中运行的地址 LocalHost (使用 LRPC) 中的用户 NT AUTHORITY\LOCAL SERVICE SID (S-1-5-19)授予针对 CLSID 为   {6B3B8D23-FA8D-40B9-8DBD-B950333E2C52}  、APPID 为   {4839DDB7-58C2-48F5-8283-E1D1807D0D7D}   的 COM 服务器应用程序的 本地 激活 权限。此安全权限可以使用组件服务管理工具进行修改。"
"2026-06-03 08:49:58","10016","警告","Microsoft-Windows-DistributedCOM","应用程序-特定 权限设置并未向在应用程序容器 不可用 SID (不可用)中运行的地址 LocalHost (使用 LRPC) 中的用户 NT AUTHORITY\LOCAL SERVICE SID (S-1-5-19)授予针对 CLSID 为   {6B3B8D23-FA8D-40B9-8DBD-B950333E2C52}  、APPID 为   {4839DDB7-58C2-48F5-8283-E1D1807D0D7D}   的 COM 服务器应用程序的 本地 激活 权限。此安全权限可以使用组件服务管理工具进行修改。"
"2026-06-03 08:49:58","10016","警告","Microsoft-Windows-DistributedCOM","应用程序-特定 权限设置并未向在应用程序容器 不可用 SID (不可用)中运行的地址 LocalHost (使用 LRPC) 中的用户 NT AUTHORITY\LOCAL SERVICE SID (S-1-5-19)授予针对 CLSID 为   {6B3B8D23-FA8D-40B9-8DBD-B950333E2C52}  、APPID 为   {4839DDB7-58C2-48F5-8283-E1D1807D0D7D}   的 COM 服务器应用程序的 本地 激活 权限。此安全权限可以使用组件服务管理工具进行修改。"
"2026-06-03 08:49:58","10016","警告","Microsoft-Windows-DistributedCOM","应用程序-特定 权限设置并未向在应用程序容器 不可用 SID (不可用)中运行的地址 LocalHost (使用 LRPC) 中的用户 NT AUTHORITY\LOCAL SERVICE SID (S-1-5-19)授予针对 CLSID 为   {6B3B8D23-FA8D-40B9-8DBD-B950333E2C52}  、APPID 为   {4839DDB7-58C2-48F5-8283-E1D1807D0D7D}   的 COM 服务器应用程序的 本地 激活 权限。此安全权限可以使用组件服务管理工具进行修改。"
"2026-06-03 08:49:57","701","警告","Win32k","电源管理器未请求阻止所有输入(INPUT_SUPPRESS_REQUEST=0)"
"2026-06-03 08:49:56","134","警告","Microsoft-Windows-Time-Service","NtpClient 无法将手动对等机设置为用作时间源，因为“time.windows.com,0x9”上出现 DNS 解析错误。NtpClient 将在 15 分钟后重试，此后重试间隔增加一倍。错误为: 不知道这样的主机。 (0x80072AF9)"
"2026-06-03 08:49:56","701","警告","Win32k","电源管理器未请求阻止所有输入(INPUT_SUPPRESS_REQUEST=0)"
"2026-06-03 08:49:56","10317","错误","Microsoft-Windows-NDIS","微型端口 Microsoft Wi-Fi Direct Virtual Adapter #2、{0ee7fe1c-b436-4739-8c09-ba044b05f873} 包含事件 Fatal error: The miniport has failed a power transition to operational power"
"2026-06-03 08:49:55","700","警告","Win32k","电源管理器请求阻止所有输入(INPUT_SUPPRESS_REQUEST=1)"
"2026-06-03 08:49:55","700","警告","Win32k","电源管理器请求阻止所有输入(INPUT_SUPPRESS_REQUEST=1)"
"2026-06-03 14:53:57","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-03 14:53:57","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-03 14:50:20","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-03 14:50:20","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-03 14:46:26","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-03 14:46:26","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-03 14:39:43","10016","警告","Microsoft-Windows-DistributedCOM","应用程序-特定 权限设置并未向在应用程序容器 不可用 SID (不可用)中运行的地址 LocalHost (使用 LRPC) 中的用户 INSPIRON7610\葛容卓 SID (S-1-5-21-1774715358-1257858206-961493439-1001)授予针对 CLSID 为   {2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}  、APPID 为   {15C20B67-12E7-4BB6-92BB-7AFF07997402}   的 COM 服务器应用程序的 本地 激活 权限。此安全权限可以使用组件服务管理工具进行修改。"
