TimeCreated,Id,LevelDisplayName,ProviderName,Message
"2026-06-01 12:28:38","20","错误","Microsoft-Windows-WindowsUpdateClient","安装失败: Windows 安装下列更新失败，错误为 0x80073D02: 9WZDNCRFJ3PR-MICROSOFT.WINDOWSALARMS。"
"2026-06-01 12:27:19","20","错误","Microsoft-Windows-WindowsUpdateClient","安装失败: Windows 安装下列更新失败，错误为 0x80073D02: 9MV0B5HZVK9Z-Microsoft.GamingApp。"
"2026-06-01 12:26:48","20","错误","Microsoft-Windows-WindowsUpdateClient","安装失败: Windows 安装下列更新失败，错误为 0x80073D02: 9NMPJ99VJBWV-Microsoft.YourPhone。"
"2026-06-01 12:25:29","20","错误","Microsoft-Windows-WindowsUpdateClient","安装失败: Windows 安装下列更新失败，错误为 0x80073D02: 9PLFNLNT3G5G-AppUp.IntelGraphicsExperience。"
"2026-06-01 12:24:45","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 12:24:45","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 12:23:50","20","错误","Microsoft-Windows-WindowsUpdateClient","安装失败: Windows 安装下列更新失败，错误为 0x80073D02: 9NTXGKQ8P7N0-MicrosoftWindows.CrossDevice。"
"2026-06-01 12:22:03","20","错误","Microsoft-Windows-WindowsUpdateClient","安装失败: Windows 安装下列更新失败，错误为 0x80073D02: 9NBLGGH5R558-Microsoft.Todos。"
"2026-06-01 12:12:20","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 12:12:20","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 12:05:25","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 12:05:25","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 12:05:19","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 12:05:19","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 11:57:34","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 11:57:34","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 11:51:09","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 11:51:09","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 11:40:10","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 11:40:10","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 11:24:45","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 11:24:45","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 11:13:32","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 11:13:32","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 10:56:14","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 10:56:14","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 10:51:09","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 10:51:09","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 10:44:51","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 10:44:51","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 10:24:45","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 10:24:45","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 10:13:33","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 10:13:33","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 09:57:34","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 09:57:34","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 09:51:09","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 09:51:09","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 09:49:40","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 09:49:40","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 09:49:35","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 09:49:35","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 09:40:00","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 09:40:00","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 09:33:31","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 09:33:31","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 09:25:30","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 09:25:30","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 09:25:08","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 09:25:08","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 09:24:58","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 09:24:58","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 09:24:52","10016","警告","Microsoft-Windows-DistributedCOM","应用程序-特定 权限设置并未向在应用程序容器 不可用 SID (不可用)中运行的地址 LocalHost (使用 LRPC) 中的用户 INSPIRON7610\葛容卓 SID (S-1-5-21-1774715358-1257858206-961493439-1001)授予针对 CLSID 为   {2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}  、APPID 为   {15C20B67-12E7-4BB6-92BB-7AFF07997402}   的 COM 服务器应用程序的 本地 激活 权限。此安全权限可以使用组件服务管理工具进行修改。"
"2026-06-01 09:22:22","20","错误","Microsoft-Windows-WindowsUpdateClient","安装失败: Windows 安装下列更新失败，错误为 0x80073D02: 9NBLGGH4NNS1-Microsoft.DesktopAppInstaller。"
"2026-06-01 09:11:12","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 09:11:12","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 09:10:15","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 09:10:15","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 09:10:08","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 09:10:08","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 09:09:45","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 09:09:45","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 09:08:35","10016","警告","Microsoft-Windows-DistributedCOM","应用程序-特定 权限设置并未向在应用程序容器 不可用 SID (不可用)中运行的地址 LocalHost (使用 LRPC) 中的用户 INSPIRON7610\葛容卓 SID (S-1-5-21-1774715358-1257858206-961493439-1001)授予针对 CLSID 为   {2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}  、APPID 为   {15C20B67-12E7-4BB6-92BB-7AFF07997402}   的 COM 服务器应用程序的 本地 激活 权限。此安全权限可以使用组件服务管理工具进行修改。"
"2026-06-01 09:04:00","10016","警告","Microsoft-Windows-DistributedCOM","应用程序-特定 权限设置并未向在应用程序容器 不可用 SID (不可用)中运行的地址 LocalHost (使用 LRPC) 中的用户 INSPIRON7610\葛容卓 SID (S-1-5-21-1774715358-1257858206-961493439-1001)授予针对 CLSID 为   {2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}  、APPID 为   {15C20B67-12E7-4BB6-92BB-7AFF07997402}   的 COM 服务器应用程序的 本地 激活 权限。此安全权限可以使用组件服务管理工具进行修改。"
"2026-06-01 09:03:53","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 09:03:53","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 09:02:35","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 09:02:35","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 09:02:28","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 09:02:28","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 09:02:24","36884","错误","Schannel","从远程服务器上收到的证书不包含一个预期的名称。因此我们不能确定是否连接到了正确的服务器。预期的服务器名称为 gx-target-experiments-frontend-api.gx.nvidia.cn。TLS 连接请求失败。附带的数据包含服务器证书。  SSPI 客户端进程为 nvcontainer (PID: 5280)。"
"2026-06-01 09:02:19","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 09:02:19","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 09:02:12","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 09:02:12","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 09:01:42","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 09:01:42","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 09:00:14","36884","错误","Schannel","从远程服务器上收到的证书不包含一个预期的名称。因此我们不能确定是否连接到了正确的服务器。预期的服务器名称为 localized-config-api.gx.nvidia.com。TLS 连接请求失败。附带的数据包含服务器证书。  SSPI 客户端进程为 nvcontainer (PID: 5764)。"
"2026-06-01 08:58:08","36884","错误","Schannel","从远程服务器上收到的证书不包含一个预期的名称。因此我们不能确定是否连接到了正确的服务器。预期的服务器名称为 gx-target-experiments-frontend-api.gx.nvidia.cn。TLS 连接请求失败。附带的数据包含服务器证书。  SSPI 客户端进程为 nvcontainer (PID: 5280)。"
"2026-06-01 08:56:52","36884","错误","Schannel","从远程服务器上收到的证书不包含一个预期的名称。因此我们不能确定是否连接到了正确的服务器。预期的服务器名称为 ota.nvidia.com。TLS 连接请求失败。附带的数据包含服务器证书。  SSPI 客户端进程为 nvcontainer (PID: 11300)。"
"2026-06-01 08:56:42","36884","错误","Schannel","从远程服务器上收到的证书不包含一个预期的名称。因此我们不能确定是否连接到了正确的服务器。预期的服务器名称为 ota.nvidia.com。TLS 连接请求失败。附带的数据包含服务器证书。  SSPI 客户端进程为 nvcontainer (PID: 11300)。"
"2026-06-01 08:56:32","36884","错误","Schannel","从远程服务器上收到的证书不包含一个预期的名称。因此我们不能确定是否连接到了正确的服务器。预期的服务器名称为 ota.nvidia.com。TLS 连接请求失败。附带的数据包含服务器证书。  SSPI 客户端进程为 nvcontainer (PID: 11300)。"
"2026-06-01 08:56:22","36884","错误","Schannel","从远程服务器上收到的证书不包含一个预期的名称。因此我们不能确定是否连接到了正确的服务器。预期的服务器名称为 ota.nvidia.com。TLS 连接请求失败。附带的数据包含服务器证书。  SSPI 客户端进程为 nvcontainer (PID: 11300)。"
"2026-06-01 08:56:12","36884","错误","Schannel","从远程服务器上收到的证书不包含一个预期的名称。因此我们不能确定是否连接到了正确的服务器。预期的服务器名称为 ota.nvidia.com。TLS 连接请求失败。附带的数据包含服务器证书。  SSPI 客户端进程为 nvcontainer (PID: 11300)。"
"2026-06-01 08:56:08","1801","错误","Microsoft-Windows-TPM-WMI","更新的安全启动证书在此设备上可用，但尚未应用于固件。请查看已发布的指南，完成更新并维持全面保护。此处包含此设备签名信息。  DeviceAttributes: FirmwareManufacturer:Dell Inc.;FirmwareVersion:1.35.0;OEMManufacturerName:Dell Inc.;OEMModelSKU:0A83;OSArchitecture:amd64;  BucketId: 88a6b8bca7aa05381248ce16bd44e707abbef508cc308b78c17b5259c3cbeb4a  BucketConfidenceLevel: Under Observation - More Data Needed  UpdateType:   有关详细信息，请参阅 https://go.microsoft.com/fwlink/?linkid=2301018。"
"2026-06-01 08:56:02","36884","错误","Schannel","从远程服务器上收到的证书不包含一个预期的名称。因此我们不能确定是否连接到了正确的服务器。预期的服务器名称为 ota.nvidia.com。TLS 连接请求失败。附带的数据包含服务器证书。  SSPI 客户端进程为 nvcontainer (PID: 11300)。"
"2026-06-01 08:56:00","36884","错误","Schannel","从远程服务器上收到的证书不包含一个预期的名称。因此我们不能确定是否连接到了正确的服务器。预期的服务器名称为 gx-target-experiments-frontend-api.gx.nvidia.cn。TLS 连接请求失败。附带的数据包含服务器证书。  SSPI 客户端进程为 nvcontainer (PID: 5280)。"
"2026-06-01 08:55:56","36884","错误","Schannel","从远程服务器上收到的证书不包含一个预期的名称。因此我们不能确定是否连接到了正确的服务器。预期的服务器名称为 localized-config-api.gx.nvidia.com。TLS 连接请求失败。附带的数据包含服务器证书。  SSPI 客户端进程为 nvcontainer (PID: 5764)。"
"2026-06-01 08:55:52","36884","错误","Schannel","从远程服务器上收到的证书不包含一个预期的名称。因此我们不能确定是否连接到了正确的服务器。预期的服务器名称为 ota.nvidia.com。TLS 连接请求失败。附带的数据包含服务器证书。  SSPI 客户端进程为 nvcontainer (PID: 11300)。"
"2026-06-01 08:55:42","36884","错误","Schannel","从远程服务器上收到的证书不包含一个预期的名称。因此我们不能确定是否连接到了正确的服务器。预期的服务器名称为 ota.nvidia.com。TLS 连接请求失败。附带的数据包含服务器证书。  SSPI 客户端进程为 nvcontainer (PID: 11300)。"
"2026-06-01 08:55:32","36884","错误","Schannel","从远程服务器上收到的证书不包含一个预期的名称。因此我们不能确定是否连接到了正确的服务器。预期的服务器名称为 ota.nvidia.com。TLS 连接请求失败。附带的数据包含服务器证书。  SSPI 客户端进程为 nvcontainer (PID: 11300)。"
"2026-06-01 08:55:22","36884","错误","Schannel","从远程服务器上收到的证书不包含一个预期的名称。因此我们不能确定是否连接到了正确的服务器。预期的服务器名称为 ota.nvidia.com。TLS 连接请求失败。附带的数据包含服务器证书。  SSPI 客户端进程为 nvcontainer (PID: 11300)。"
"2026-06-01 08:54:56","36884","错误","Schannel","从远程服务器上收到的证书不包含一个预期的名称。因此我们不能确定是否连接到了正确的服务器。预期的服务器名称为 gx-target-experiments-frontend-api.gx.nvidia.cn。TLS 连接请求失败。附带的数据包含服务器证书。  SSPI 客户端进程为 nvcontainer (PID: 5280)。"
"2026-06-01 08:54:49","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 08:54:49","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 08:54:23","36884","错误","Schannel","从远程服务器上收到的证书不包含一个预期的名称。因此我们不能确定是否连接到了正确的服务器。预期的服务器名称为 gx-target-experiments-frontend-api.gx.nvidia.cn。TLS 连接请求失败。附带的数据包含服务器证书。  SSPI 客户端进程为 nvcontainer (PID: 5280)。"
"2026-06-01 08:54:06","36884","错误","Schannel","从远程服务器上收到的证书不包含一个预期的名称。因此我们不能确定是否连接到了正确的服务器。预期的服务器名称为 gx-target-experiments-frontend-api.gx.nvidia.cn。TLS 连接请求失败。附带的数据包含服务器证书。  SSPI 客户端进程为 nvcontainer (PID: 5280)。"
"2026-06-01 08:53:56","36884","错误","Schannel","从远程服务器上收到的证书不包含一个预期的名称。因此我们不能确定是否连接到了正确的服务器。预期的服务器名称为 gx-target-experiments-frontend-api.gx.nvidia.cn。TLS 连接请求失败。附带的数据包含服务器证书。  SSPI 客户端进程为 nvcontainer (PID: 5280)。"
"2026-06-01 08:53:24","7000","错误","Service Control Manager","由于下列错误，Google 更新服务 (gupdate) 服务启动失败:   服务没有及时响应启动或控制请求。"
"2026-06-01 08:53:24","7009","错误","Service Control Manager","等待 Google 更新服务 (gupdate) 服务的连接超时(60000 毫秒)。"
"2026-06-01 08:53:03","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 08:53:03","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 08:52:51","36884","错误","Schannel","从远程服务器上收到的证书不包含一个预期的名称。因此我们不能确定是否连接到了正确的服务器。预期的服务器名称为 ngx.download.nvidia.com。TLS 连接请求失败。附带的数据包含服务器证书。  SSPI 客户端进程为 nvngx_update (PID: 3516)。"
"2026-06-01 08:52:39","36884","错误","Schannel","从远程服务器上收到的证书不包含一个预期的名称。因此我们不能确定是否连接到了正确的服务器。预期的服务器名称为 datapipeline.logitech.io。TLS 连接请求失败。附带的数据包含服务器证书。  SSPI 客户端进程为 logioptionsplus_agent (PID: 15828)。"
"2026-06-01 08:52:35","36884","错误","Schannel","从远程服务器上收到的证书不包含一个预期的名称。因此我们不能确定是否连接到了正确的服务器。预期的服务器名称为 ngx.download.nvidia.com。TLS 连接请求失败。附带的数据包含服务器证书。  SSPI 客户端进程为 nvngx_update (PID: 20144)。"
"2026-06-01 08:52:29","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 08:52:29","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 08:52:28","36884","错误","Schannel","从远程服务器上收到的证书不包含一个预期的名称。因此我们不能确定是否连接到了正确的服务器。预期的服务器名称为 device-compatibility.np.logitech.io。TLS 连接请求失败。附带的数据包含服务器证书。  SSPI 客户端进程为 logioptionsplus_agent (PID: 15828)。"
"2026-06-01 08:52:25","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 08:52:25","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 08:52:23","36884","错误","Schannel","从远程服务器上收到的证书不包含一个预期的名称。因此我们不能确定是否连接到了正确的服务器。预期的服务器名称为 localized-config-api.gx.nvidia.com。TLS 连接请求失败。附带的数据包含服务器证书。  SSPI 客户端进程为 nvcontainer (PID: 5764)。"
"2026-06-01 08:52:22","10016","警告","Microsoft-Windows-DistributedCOM","应用程序-特定 权限设置并未向在应用程序容器 不可用 SID (不可用)中运行的地址 LocalHost (使用 LRPC) 中的用户 NT AUTHORITY\LOCAL SERVICE SID (S-1-5-19)授予针对 CLSID 为   {6B3B8D23-FA8D-40B9-8DBD-B950333E2C52}  、APPID 为   {4839DDB7-58C2-48F5-8283-E1D1807D0D7D}   的 COM 服务器应用程序的 本地 激活 权限。此安全权限可以使用组件服务管理工具进行修改。"
"2026-06-01 08:52:22","10016","警告","Microsoft-Windows-DistributedCOM","应用程序-特定 权限设置并未向在应用程序容器 不可用 SID (不可用)中运行的地址 LocalHost (使用 LRPC) 中的用户 NT AUTHORITY\LOCAL SERVICE SID (S-1-5-19)授予针对 CLSID 为   {6B3B8D23-FA8D-40B9-8DBD-B950333E2C52}  、APPID 为   {4839DDB7-58C2-48F5-8283-E1D1807D0D7D}   的 COM 服务器应用程序的 本地 激活 权限。此安全权限可以使用组件服务管理工具进行修改。"
"2026-06-01 08:52:22","10016","警告","Microsoft-Windows-DistributedCOM","应用程序-特定 权限设置并未向在应用程序容器 不可用 SID (不可用)中运行的地址 LocalHost (使用 LRPC) 中的用户 NT AUTHORITY\LOCAL SERVICE SID (S-1-5-19)授予针对 CLSID 为   {6B3B8D23-FA8D-40B9-8DBD-B950333E2C52}  、APPID 为   {4839DDB7-58C2-48F5-8283-E1D1807D0D7D}   的 COM 服务器应用程序的 本地 激活 权限。此安全权限可以使用组件服务管理工具进行修改。"
"2026-06-01 08:52:22","10016","警告","Microsoft-Windows-DistributedCOM","应用程序-特定 权限设置并未向在应用程序容器 不可用 SID (不可用)中运行的地址 LocalHost (使用 LRPC) 中的用户 NT AUTHORITY\LOCAL SERVICE SID (S-1-5-19)授予针对 CLSID 为   {6B3B8D23-FA8D-40B9-8DBD-B950333E2C52}  、APPID 为   {4839DDB7-58C2-48F5-8283-E1D1807D0D7D}   的 COM 服务器应用程序的 本地 激活 权限。此安全权限可以使用组件服务管理工具进行修改。"
"2026-06-01 08:52:12","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 08:52:12","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 08:51:49","36884","错误","Schannel","从远程服务器上收到的证书不包含一个预期的名称。因此我们不能确定是否连接到了正确的服务器。预期的服务器名称为 localized-config-api.gx.nvidia.com。TLS 连接请求失败。附带的数据包含服务器证书。  SSPI 客户端进程为 nvcontainer (PID: 5764)。"
"2026-06-01 08:51:31","36884","错误","Schannel","从远程服务器上收到的证书不包含一个预期的名称。因此我们不能确定是否连接到了正确的服务器。预期的服务器名称为 localized-config-api.gx.nvidia.com。TLS 连接请求失败。附带的数据包含服务器证书。  SSPI 客户端进程为 nvcontainer (PID: 5764)。"
"2026-06-01 08:51:23","36884","错误","Schannel","从远程服务器上收到的证书不包含一个预期的名称。因此我们不能确定是否连接到了正确的服务器。预期的服务器名称为 localized-config-api.gx.nvidia.com。TLS 连接请求失败。附带的数据包含服务器证书。  SSPI 客户端进程为 nvcontainer (PID: 5764)。"
"2026-06-01 08:51:19","36884","错误","Schannel","从远程服务器上收到的证书不包含一个预期的名称。因此我们不能确定是否连接到了正确的服务器。预期的服务器名称为 localized-config-api.gx.nvidia.com。TLS 连接请求失败。附带的数据包含服务器证书。  SSPI 客户端进程为 nvcontainer (PID: 5764)。"
"2026-06-01 08:51:17","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 08:51:17","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 08:51:11","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 08:51:11","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 08:51:08","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 08:51:08","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 08:51:08","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 08:51:08","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 08:51:08","7009","错误","Service Control Manager","等待 Intel(R) TPM Provisioning Service 服务的连接超时(60000 毫秒)。"
"2026-06-01 08:51:08","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 08:51:08","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 08:51:07","15","警告","Microsoft-Windows-Wininit","已配置 Credential Guard 和/或 VBS 密钥隔离，但安全内核未运行;继续而不使用它们。"
"2026-06-01 08:51:04","219","警告","Microsoft-Windows-Kernel-PnP","驱动程序\Driver\WUDFRd加载失败。  Device： HID\Vid_8087&Pid_0AC2\6&254e8fd5&0&0000  状态： 0xC0000365"
"2026-06-01 08:51:02","219","警告","Microsoft-Windows-Kernel-PnP","驱动程序\Driver\WUDFRd加载失败。  Device： USB\VID_04F3&PID_0C3D\5&5601cab&0&2  状态： 0xC0000365"
"2026-06-01 08:51:01","219","警告","Microsoft-Windows-Kernel-PnP","驱动程序\Driver\WUDFRd加载失败。  Device： {DD8E82AE-334B-49A2-AEAE-AEB0FD5C40DD}\DetectionVerification\5&8da828b&0&0  状态： 0xC0000365"
"2026-06-01 08:50:57","219","警告","Microsoft-Windows-Kernel-PnP","驱动程序\Driver\WUDFRd加载失败。  Device： PCI\VEN_8086&DEV_9A03&SUBSYS_0A831028&REV_05\3&11583659&0&20  状态： 0xC0000365"
"2026-06-01 08:50:56","219","警告","Microsoft-Windows-Kernel-PnP","驱动程序\Driver\WUDFRd加载失败。  Device： ROOT\DISPLAY\0000  状态： 0xC0000365"
"2026-06-01 14:51:09","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 14:51:09","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 14:47:20","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 14:47:20","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 14:46:50","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 14:46:50","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 14:24:45","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 14:24:45","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 14:24:15","1","警告","VMnetDHCP","dispatch: Timeout waiting for input data"
"2026-06-01 14:17:36","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-06-01 14:17:36","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
