TimeCreated,Id,LevelDisplayName,ProviderName,Message
"2026-02-28 09:35:10","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-02-28 09:23:42","36884","错误","Schannel","从远程服务器上收到的证书不包含一个预期的名称。因此我们不能确定是否连接到了正确的服务器。预期的服务器名称为 gx-target-experiments-frontend-api.gx.nvidia.cn。TLS 连接请求失败。附带的数据包含服务器证书。  SSPI 客户端进程为 nvcontainer (PID: 70592)。"
"2026-02-28 09:11:37","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-02-28 09:11:37","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-02-28 09:06:33","36884","错误","Schannel","从远程服务器上收到的证书不包含一个预期的名称。因此我们不能确定是否连接到了正确的服务器。预期的服务器名称为 gx-target-experiments-frontend-api.gx.nvidia.cn。TLS 连接请求失败。附带的数据包含服务器证书。  SSPI 客户端进程为 nvcontainer (PID: 70592)。"
"2026-02-28 08:58:44","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-02-28 08:58:44","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-02-28 08:58:01","36884","错误","Schannel","从远程服务器上收到的证书不包含一个预期的名称。因此我们不能确定是否连接到了正确的服务器。预期的服务器名称为 gx-target-experiments-frontend-api.gx.nvidia.cn。TLS 连接请求失败。附带的数据包含服务器证书。  SSPI 客户端进程为 nvcontainer (PID: 70592)。"
"2026-02-28 08:57:44","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-02-28 08:57:44","0","警告","hcmon","Detected unrecognized USB driver (\Driver\hrdevmon)."
"2026-02-28 08:56:17","4","信息","Virtual Disk Service","服务停止。"
"2026-02-28 08:55:08","36884","错误","Schannel","从远程服务器上收到的证书不包含一个预期的名称。因此我们不能确定是否连接到了正确的服务器。预期的服务器名称为 updates.optionsplus.logitechg.com。TLS 连接请求失败。附带的数据包含服务器证书。  SSPI 客户端进程为 logioptionsplus_updater (PID: 6068)。"
